species_id,common_name,scientific_name,family,covered,coverage_tier,primary_source,source_scope,source_recording_id,source_url,audio_url,license_name,license_url,quality,recordist,sound_type,commercial_allowed,derivatives_allowed,requires_share_alike,manual_qc_required,confidence,notes,candidate_count
1037,Savannah Sparrow,Passerculus sandwichensis,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC613094,https://xeno-canto.org/613094,https://xeno-canto.org/613094/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,6
693,Say's Phoebe,Sayornis saya,Tyrant Flycatchers (Tyrannidae),yes,strict_safe_ab,xeno-canto,americas,XC717759,https://xeno-canto.org/717759,https://xeno-canto.org/717759/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Diana Doyle,"call, dawn song, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
75,Scaled Quail,Callipepla squamata,New World Quail (Odontophoridae),no,missing,,,,,,,,,,,,,,,,,0
902,Scaly-breasted Munia,Lonchura punctulata,Waxbills (Estrildidae),yes,strict_safe_ab,xeno-canto,global,XC588179,https://xeno-canto.org/588179,https://xeno-canto.org/588179/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,K L Vinay,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
122,Scaly-naped Pigeon,Patagioenas squamosa,Pigeons and Doves (Columbidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 350164432 / sound 1866422,https://www.inaturalist.org/observations/350164432,https://static.inaturalist.org/sounds/1866422.wav?1776491289,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Matteo Bellucci, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
494,Scarlet Ibis,Eudocimus ruber,Ibises and Spoonbills (Threskiornithidae),no,missing,,,,,,,,,,,,,,,,,0
1136,Scarlet Tanager,Piranga olivacea,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",yes,strict_safe_ab,xeno-canto,americas,XC795439,https://xeno-canto.org/795439,https://xeno-canto.org/795439/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,steve,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
672,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrant Flycatchers (Tyrannidae),no,missing,,,,,,,,,,,,,,,,,0
457,Scopoli's Shearwater,Calonectris diomedea,Shearwaters and Petrels (Procellariidae),yes,strict_safe_ab,xeno-canto,global,XC919307,https://xeno-canto.org/919307,https://xeno-canto.org/919307/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Carlo Fracasso,"duet, nocturnal flight call, song",yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
1065,Scott's Oriole,Icterus parisorum,Blackbirds (Icteridae),yes,strict_safe_ab,xeno-canto,americas,XC983515,https://xeno-canto.org/983515,https://xeno-canto.org/983515/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,steve,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
322,Scripps's Murrelet,Synthliboramphus scrippsi,"Auks, Murres, and Puffins (Alcidae)",no,missing,,,,,,,,,,,,,,,,,0
1032,Seaside Sparrow,Ammospiza maritima,Towhees and Sparrows (Passerellidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 304514550 / sound 1596548,https://www.inaturalist.org/observations/304514550,https://static.inaturalist.org/sounds/1596548.mp3?1754586243,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Ryan F. Mandelbaum, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,17
759,Sedge Warbler,Acrocephalus schoenobaenus,Reed Warblers (Acrocephalidae),yes,strict_safe_ab,xeno-canto,global,XC991105,https://xeno-canto.org/991105,https://xeno-canto.org/991105/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Noé Ferrari,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,24
828,Sedge Wren,Cistothorus stellaris,Wrens (Troglodytidae),yes,strict_safe_ab,xeno-canto,americas,XC561829,https://xeno-canto.org/561829,https://xeno-canto.org/561829/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Justin Watts,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,13
226,Semipalmated Plover,Charadrius semipalmatus,Lapwings and Plovers (Charadriidae),yes,strict_safe_ab,xeno-canto,americas,XC1033230,https://xeno-canto.org/1033230,https://xeno-canto.org/1033230/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
277,Semipalmated Sandpiper,Calidris pusilla,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,12307694,https://commons.wikimedia.org/wiki/File:Calidris_pusilla.ogg,https://upload.wikimedia.org/wikipedia/commons/b/be/Calidris_pusilla.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,metadata exact,Tony Phillips,bird sound,yes,yes,no,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
532,Sharp-shinned Hawk,Accipiter striatus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,177269730,https://commons.wikimedia.org/wiki/File:De-Eckschwanzsperber.ogg,https://upload.wikimedia.org/wikipedia/commons/3/3a/De-Eckschwanzsperber.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,2
89,Sharp-tailed Grouse,Tympanuchus phasianellus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 349493312 / sound 1856545,https://www.inaturalist.org/observations/349493312,https://static.inaturalist.org/sounds/1856545.m4a?1776078772,CC-BY-SA,https://creativecommons.org/licenses/by-sa/4.0/,research-grade,"(c) Meghan Cassidy, some rights reserved (CC BY-SA)",bird sound,yes,yes,yes,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
260,Sharp-tailed Sandpiper,Calidris acuminata,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
1069,Shiny Cowbird,Molothrus bonariensis,Blackbirds (Icteridae),yes,strict_safe_ab,xeno-canto,americas,XC290057,https://xeno-canto.org/290057,https://xeno-canto.org/290057/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Gabriele Magurno,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
279,Short-billed Dowitcher,Limnodromus griseus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 119716168 / sound 458097,https://www.inaturalist.org/observations/119716168,https://static.inaturalist.org/sounds/458097.wav?1654081346,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Dan MacNeal, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
380,Short-billed Gull,Larus brachyrhynchus,"Gulls, Terns, and Skimmers (Laridae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 289445439 / sound 1522879,https://www.inaturalist.org/observations/289445439,https://static.inaturalist.org/sounds/1522879.wav?1749878566,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Michael Thaibinh, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
581,Short-eared Owl,Asio flammeus,Typical Owls (Strigidae),yes,strict_safe_ab,xeno-canto,global,XC1105612,https://xeno-canto.org/1105612,https://xeno-canto.org/1105612/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Kevin Guille,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
414,Short-tailed Albatross,Phoebastria albatrus,Albatrosses (Diomedeidae),no,missing,,,,,,,,,,,,,,,,,0
555,Short-tailed Hawk,Buteo brachyurus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,americas,XC825871,https://xeno-canto.org/825871,https://xeno-canto.org/825871/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Rosa Elena Albornoz,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
462,Short-tailed Shearwater,Ardenna tenuirostris,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
908,Siberian Accentor,Prunella montanella,Accentors (Prunellidae),no,missing,,,,,,,,,,,,,,,,,0
885,Siberian Blue Robin,Larvivora cyane,Old World Flycatchers (Muscicapidae),no,missing,,,,,,,,,,,,,,,,,0
778,Siberian House-Martin,Delichon lagopodum,Swallows (Hirundinidae),no,missing,,,,,,,,,,,,,,,,,0
919,Siberian Pipit,Anthus japonicus,Wagtails and Pipits (Motacillidae),no,missing,,,,,,,,,,,,,,,,,0
888,Siberian Rubythroat,Calliope calliope,Old World Flycatchers (Muscicapidae),no,missing,,,,,,,,,,,,,,,,,0
231,Siberian Sand-Plover,Anarhynchus mongolus,Lapwings and Plovers (Charadriidae),no,missing,,,,,,,,,,,,,,,,,0
896,Siberian Stonechat,Saxicola maurus,Old World Flycatchers (Muscicapidae),no,missing,,,,,,,,,,,,,,,,,0
821,Sinaloa Wren,Thryophilus sinaloa,Wrens (Troglodytidae),no,missing,,,,,,,,,,,,,,,,,0
1133,Slate-throated Redstart,Myioborus miniatus,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC251160,https://xeno-canto.org/251160,https://xeno-canto.org/251160/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,11
391,Slaty-backed Gull,Larus schistisagus,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
247,Slender-billed Curlew,Numenius tenuirostris,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
650,Small-billed Elaenia,Elaenia parvirostris,Tyrant Flycatchers (Tyrannidae),no,missing,,,,,,,,,,,,,,,,,0
66,Smew,Mergellus albellus,"Ducks, Geese, and Swans (Anatidae)",no,missing,,,,,,,,,,,,,,,,,0
991,Smith's Longspur,Calcarius pictus,Longspurs and Snow Buntings (Calcariidae),no,missing,,,,,,,,,,,,,,,,,0
133,Smooth-billed Ani,Crotophaga ani,"Cuckoos, Roadrunners, and Anis (Cuculidae)",yes,strict_safe_ab,xeno-canto,americas,XC912265,https://xeno-canto.org/912265,https://xeno-canto.org/912265/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,B,JUAN ANTONIO ALONSO DE JUAN,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
545,Snail Kite,Rostrhamus sociabilis,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,americas,XC251465,https://xeno-canto.org/251465,https://xeno-canto.org/251465/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
993,Snow Bunting,Plectrophenax nivalis,Longspurs and Snow Buntings (Calcariidae),yes,strict_safe_ab,xeno-canto,global,XC950371,https://xeno-canto.org/950371,https://xeno-canto.org/950371/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Sonothèque ADVL,"call, social calls",yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
4,Snow Goose,Anser caerulescens,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,81689503,https://commons.wikimedia.org/wiki/File:Chen_caerulescens_Lue0063_01.wav,https://upload.wikimedia.org/wikipedia/commons/e/ee/Chen_caerulescens_Lue0063_01.wav?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,metadata exact,"Lütgens, Hans",bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,2
508,Snowy Egret,Egretta thula,"Bitterns, Herons, and Allies (Ardeidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 127051012 / sound 503348,https://www.inaturalist.org/observations/127051012,https://static.inaturalist.org/sounds/503348.wav?1658290561,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Pablo H Capovilla, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,7
569,Snowy Owl,Bubo scandiacus,Typical Owls (Strigidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,116334268,https://commons.wikimedia.org/wiki/File:De-Schneeeule.ogg,https://upload.wikimedia.org/wikipedia/commons/2/24/De-Schneeeule.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
236,Snowy Plover,Anarhynchus nivosus,Lapwings and Plovers (Charadriidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 74205514 / sound 189830,https://www.inaturalist.org/observations/74205514,https://static.inaturalist.org/sounds/189830.wav?1618717337,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) bobnieman, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
659,Social Flycatcher,Myiozetetes similis,Tyrant Flycatchers (Tyrannidae),yes,strict_safe_ab,xeno-canto,americas,XC249866,https://xeno-canto.org/249866,https://xeno-canto.org/249866/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,dawn song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
292,Solitary Sandpiper,Tringa solitaria,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,americas,XC991724,https://xeno-canto.org/991724,https://xeno-canto.org/991724/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
284,Solitary Snipe,Gallinago solitaria,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
1038,Song Sparrow,Melospiza melodia,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC1005250,https://xeno-canto.org/1005250,https://xeno-canto.org/1005250/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Ryan Douglas,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,22
871,Song Thrush,Turdus philomelos,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC1088441,https://xeno-canto.org/1088441,https://xeno-canto.org/1088441/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Lionel Triboulin,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,66
88,Sooty Grouse,Dendragapus fuliginosus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 346272321 / sound 1831419,https://www.inaturalist.org/observations/346272321,https://static.inaturalist.org/sounds/1831419.m4a?1774917094,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Isabella Hackett, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,14
463,Sooty Shearwater,Ardenna grisea,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
340,Sooty Tern,Onychoprion fuscatus,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
200,Sora,Porzana carolina,"Rails, Gallinules, and Coots (Rallidae)",yes,strict_safe_ab,xeno-canto,americas,XC111155,https://xeno-canto.org/111155,https://xeno-canto.org/111155/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
